what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116113758
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1461116115848
activated,editor,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.core.dtdsource.source",1461116116675
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116117751
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116118578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116118984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116120182
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116120766
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116121612
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116124910
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116125706
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116126065
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116126907
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116127391
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116132087
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116133039
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461116285386
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1461116286903
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1461116287531
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1461116297042
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1461116299569
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1461116301785
activated,editor,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.core.dtdsource.source",1461116302955
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1461116303750
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1461116303937
