what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461132980321
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461132981054
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461133150671
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461133151575
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461133313113
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461133313534
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461133566941
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461133567502
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461133769548
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461133770328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461135766651
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461135786884
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461135809082
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461135809675
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461135824136
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1461135834604
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1461135835883
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1461135836055
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461135841218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461135847427
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1461135863480
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461135876678
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461136515380
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461136515895
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1461136517408
